receipt_file,store,item_order,gt_name,pred_name,gt_category,pred_category,label_confidence,allowed_categories,strict_match,allowed_match,is_uncategorized,status,basis,reason,categorized_file_exists,categorized_path
027_costco.json,costco,1,하이트제로,하이트제로,기타,주류,unknown,"[""기타"", ""음료""]",False,False,False,real_mismatch,브랜드명 중심 상품명으로 음료 여부 판단에 외부 상품 지식 의존성이 있는 항목,"하이트제로는 비알코올 음료로 추론 가능하지만, 상품명 자체에는 탄산수, 음료, 맥주, 무알코올 등 직접적인 카테고리 단서가 부족하다. 하이네켄, 삿포로 등 브랜드명 중심 상품을 기타로 둔 기존 기준과 일관되게 기타로 분류하되 음료 혼동 가능성은 기록함",True,data\categorized\costco\027_costco.json
028_costco.json,costco,7,하바티 슬라이스,하바티 슬라이스,기타,간식,unknown,"[""기타"", ""식재료""]",False,False,False,real_mismatch,외래어 제품명 중심 상품명으로 외부 음식·유제품 지식 의존성이 높은 항목,"하바티는 특정 치즈명을 알아야 식재료로 해석 가능하며, 상품명 자체에는 치즈·유제품 등의 직접 단서가 없다. 보수적 GT 기준에 따라 기타로 분류하되 식재료 혼동 가능성은 기록함",True,data\categorized\costco\028_costco.json
028_costco.json,costco,11,파인애플슬라이스,파인애플슬라이스,식재료,기타,ambiguous,"[""식재료"", ""간식""]",False,False,False,real_mismatch,"GS1/KAN 과일 및 가공 과일류, COICOP Food 계열 참고","파인애플 슬라이스는 바로 섭취 가능한 과일 형태이지만, 본 연구 기준에서는 가공·손질 과일류를 식사 구성 재료 성격의 식재료로 우선 매핑함",True,data\categorized\costco\028_costco.json
032_costco.json,costco,3,테이프클리너리필,테이프클리너리필,생활용품,기타,clear,"[""생활용품""]",False,False,False,real_mismatch,GS1/KAN 청소·생활용품 계열 참고,테이프 클리너 리필은 청소 및 생활 관리에 사용하는 소모성 생활용품이므로 생활용품으로 분류함,True,data\categorized\costco\032_costco.json
032_costco.json,costco,9,미니브리25GX15,미니브리25GX15,기타,간식,unknown,"[""기타"", ""식재료""]",False,False,False,real_mismatch,외래어 제품명 중심 상품명으로 외부 음식·유제품 지식 의존성이 높은 항목,"브리(Brie) 치즈로 추론 가능하지만, 상품명 자체에는 치즈·유제품 등의 직접 단서가 없다. 보수적 GT 기준에 따라 기타로 분류하되 식재료 혼동 가능성은 기록함",True,data\categorized\costco\032_costco.json
035_costco.json,costco,6,농심 짜파게티,베지밀두유190X24,식재료,음료,clear,"[""식재료""]",False,False,False,real_mismatch,"GS1/KAN 신선 채소류, COICOP Food 계열 참고",깻잎은 조리 또는 식사 준비에 사용하는 채소 식재료이므로 식재료로 분류함,True,data\categorized\costco\035_costco.json
035_costco.json,costco,7,베지밀두유190X24,NZ골드키위,음료,식재료,clear,"[""음료""]",False,False,False,real_mismatch,"COICOP Non-alcoholic beverages 계열, GS1/KAN 두유·음료류 참고",두유는 액상 음용 제품으로 직접 음용 목적이 명확하므로 음료로 분류함,True,data\categorized\costco\035_costco.json
035_costco.json,costco,9,수박한류 국내산,하이너켄8 캔,식재료,주류,ambiguous,"[""식재료""]",False,False,False,real_mismatch,"GS1/KAN 신선 과일류, COICOP Food 계열 참고",상품명 일부에 OCR 훼손이 있으나 '수박' 핵심 상품명이 명확하게 유지되어 있으며 신선 과일류 식재료로 안정적으로 판단 가능하므로 식재료로 분류함,True,data\categorized\costco\035_costco.json
035_costco.json,costco,10,하이너켄8 캔,친환경 표고버섯,기타,식재료,unknown,"[""기타"", ""주류""]",False,False,False,real_mismatch,브랜드명 중심 상품명으로 외부 주류 지식 의존성이 높은 항목,하이네켄 계열 주류로 추정 가능하지만 상품명 자체에는 맥주·주류 등 직접 단서가 부족하다. 보수적 GT 기준에 따라 기타로 분류하되 주류 혼동 가능성은 기록함,True,data\categorized\costco\035_costco.json
035_costco.json,costco,11,친환경 표고버섯,소년로단팥빵6CT,식재료,간식,clear,"[""식재료""]",False,False,False,real_mismatch,"GS1/KAN 신선 버섯류, COICOP Food 계열 참고",표고버섯은 조리 또는 식사 준비에 사용하는 버섯 식재료이므로 식재료로 분류함,True,data\categorized\costco\035_costco.json
035_costco.json,costco,12,소년로단팥빵6CT,호필방860G,간식,기타,ambiguous,"[""간식""]",False,False,False,real_mismatch,"GS1/KAN 제과·베이커리류, COICOP Food 계열 참고",상품명 일부가 훼손되었으나 '단팥빵' 핵심 상품명이 유지되어 있으며 디저트성·기호성 베이커리 상품으로 판단 가능하므로 간식으로 분류함,True,data\categorized\costco\035_costco.json
035_costco.json,costco,15,이즈니포션버터,유기농 우유,기타,음료,unknown,"[""기타"", ""식재료""]",False,False,False,real_mismatch,OCR 훼손 및 외래어 제품명 기반 상품명으로 식별이 불안정한 항목,트러플잠봉 계열 상품으로 추정 가능하지만 핵심 상품명이 훼손되어 정확한 상품군 식별이 어렵다. 보수적 GT 기준에 따라 기타로 분류하되 식재료 혼동 가능성은 기록함,True,data\categorized\costco\035_costco.json
037_costco.json,costco,4,복숭아컵113GX16,복숭아컵113GX16,식재료,기타,ambiguous,"[""식재료"", ""간식""]",False,False,False,real_mismatch,"GS1/KAN 가공 과일·컵 과일류, COICOP Food 계열 참고","컵 복숭아는 바로 섭취 가능한 가공 과일류이지만, 본 연구 기준에서는 보존·가공 과일류를 식사 구성 재료 성격의 식재료로 우선 매핑함",True,data\categorized\costco\037_costco.json
077_emart.json,emart,10,F/F단호박리코타샌드,F/F단호박리코타샌드,간편식,간식,ambiguous,"[""간편식"", ""기타""]",False,False,False,real_mismatch,GS1/KAN 샌드위치·델리류 및 ready-made food 계열 참고,샌드위치는 바로 섭취 가능한 완성 메뉴형 식품으로 간편식 성격이 강하다. 다만 F/F 약어 및 복합 상품명으로 인해 ambiguous로 기록함,True,data\categorized\emart\077_emart.json
082_emart.json,emart,3,치즈샌드 Rich 180g,치즈샌드 Rich 180g,간식,간편식,clear,"[""간식""]",False,False,False,real_mismatch,"GS1/KAN 과자·샌드 비스킷류, COICOP Food 계열 참고",치즈샌드는 샌드형 과자·비스킷류로 기호성 소비 목적이 명확하므로 간식으로 분류함,True,data\categorized\emart\082_emart.json
083_emart.json,emart,10,서울우유2.3L,1* 서울우유2.3L,식재료,음료,clear,"[""식재료""]",False,False,False,real_mismatch,일반 흰우유·대용량 우유류 식재료 항목,서울우유는 기본 흰우유 제품으로 조리 및 일상 식사 재료 성격이 강하므로 식재료로 분류함,True,data\categorized\emart\083_emart.json
085_emart.json,emart,1,유동 번데기 130g*9,유동 번데기 130g*9,식재료,기타,ambiguous,"[""식재료"", ""간편식""]",False,False,False,real_mismatch,통조림·가공식품 및 반찬/안주형 식품 항목,번데기는 식사 반찬이나 조리/섭취용 식품으로 볼 수 있다. 바로 먹는 안주형 식품 성격도 있어 간편식과 혼동 가능하므로 식재료로 분류하되 ambiguous로 기록함,True,data\categorized\emart\085_emart.json
086_emart.json,emart,2,양송이스프,양송이스프,식재료,간편식,clear,"[""식재료""]",False,False,False,real_mismatch,파스타소스·조리용 소스류 항목,스파게티소스는 음식 조리에 사용하는 소스류 식재료이므로 식재료로 분류함,True,data\categorized\emart\086_emart.json
086_emart.json,emart,3,요거트아이스크림,요거트아이스크림,간편식,간식,clear,"[""간편식""]",False,False,False,real_mismatch,라면·즉석면류 항목,진라면은 간단 조리 후 바로 섭취 가능한 즉석면 제품이므로 간편식으로 분류함,True,data\categorized\emart\086_emart.json
086_emart.json,emart,4,자몽에이드,자몽에이드,식재료,음료,clear,"[""식재료""]",False,False,False,real_mismatch,일반 흰우유·유제품 식재료 항목,흰우유는 조리 및 일상 식사 구성에 사용하는 기본 식재료 성격이 강하므로 식재료로 분류함,True,data\categorized\emart\086_emart.json
086_emart.json,emart,5,오븐스파게티,오븐스파게티,간식,간편식,clear,"[""간식""]",False,False,False,real_mismatch,스낵·과자류 항목,새우깡은 기호성 소비 목적의 대표적인 스낵류 상품이므로 간식으로 분류함,True,data\categorized\emart\086_emart.json
087_emart.json,emart,1,키위,403,식재료,기타,clear,"[""식재료""]",False,False,False,real_mismatch,신선 과일류 식재료 항목,키위는 과일명 자체가 명확하게 남아 있어 신선 식재료로 분류함,True,data\categorized\emart\087_emart.json
087_emart.json,emart,2,야채류,00026,식재료,기타,clear,"[""식재료""]",False,False,False,real_mismatch,신선 채소류 식재료 항목,야채류는 채소류를 의미하는 직접 단서가 명확하므로 식재료로 분류함,True,data\categorized\emart\087_emart.json
087_emart.json,emart,5,아이스크림,22000120,간식,기타,clear,"[""간식""]",False,False,False,real_mismatch,아이스크림 핵심 단어가 명확한 빙과류 항목,아이스크림이라는 상품군 단어가 직접 포함되어 있어 기호성 소비 목적의 간식류로 분류함,True,data\categorized\emart\087_emart.json
087_emart.json,emart,7,비닐봉투,22000088,생활용품,기타,clear,"[""생활용품""]",False,False,False,real_mismatch,생활 소모품 및 봉투류 항목,"비닐봉투는 식품이 아닌 생활 소모품이며, 본 연구 기준상 봉투류는 생활용품으로 분류함",True,data\categorized\emart\087_emart.json
087_emart.json,emart,10,대성)양면요지/특대,대성)양면요지/특대,생활용품,기타,clear,"[""생활용품""]",False,False,False,real_mismatch,주방·생활 소모품 항목,요지는 식사나 주방 주변에서 사용하는 생활 소모품으로 상품군 단서가 명확하므로 생활용품으로 분류함,True,data\categorized\emart\087_emart.json
087_emart.json,emart,11,밤부)원형대나무가는요지(대),밤부)원형대나무가는요지(대),생활용품,기타,clear,"[""생활용품""]",False,False,False,real_mismatch,주방·생활 소모품 항목,대나무요지는 식사나 주방 주변에서 사용하는 생활 소모품으로 상품군 단서가 명확하므로 생활용품으로 분류함,True,data\categorized\emart\087_emart.json
089_emart.json,emart,2,핑크퐁 키즈김자반40g,핑크퐁 키즈김자반40g,식재료,간식,clear,"[""식재료""]",False,False,False,real_mismatch,김자반·반찬류 식재료 항목,김자반은 식사 반찬으로 사용되는 식품이며 상품명 내 식품 단서가 명확하므로 식재료로 분류함,True,data\categorized\emart\089_emart.json
091_emart.json,emart,5,59마스터소스국자기,59마스터소스국자기,기타,식재료,unknown,"[""기타"", ""생활용품""]",False,False,False,real_mismatch,상품명 훼손 및 복합 표현으로 상품군 판별 안정성이 낮은 항목,국자기 또는 주방용품으로 추정 가능하지만 상품명이 훼손되어 구체 상품군을 안정적으로 판단하기 어렵다. 상품명 기반 판별 가능성이 낮아 기타로 분류하되 생활용품 가능성은 기록함,True,data\categorized\emart\091_emart.json
095_emart.json,emart,10,10*(A)대용량체리(700g/,10*(A)대용량체리(700g/,식재료,기타,clear,"[""식재료""]",False,False,False,real_mismatch,신선 과일류 식재료 항목,체리라는 과일명과 중량 단서가 명확하게 남아 있어 신선 과일류 식재료로 분류함,True,data\categorized\emart\095_emart.json
096_emart.json,emart,1,바이오 그릭무가당,바이오 그릭무가당,식재료,기타,ambiguous,"[""식재료"", ""간식""]",False,False,False,real_mismatch,무가당 그릭요거트류 기본 식품 항목,그릭무가당은 무가당 그릭요거트류로 식사 구성이나 조리·토핑에 활용되는 기본 식품 성격이 강하다. 다만 요거트류가 디저트/간식으로도 해석될 수 있어 식재료로 분류하되 ambiguous로 기록함,True,data\categorized\emart\096_emart.json
049_hanaro.json,hanaro,6,쥬시쿨 에이드 - 사과 250ml,8801104308502,음료,기타,clear,"[""음료""]",False,False,False,real_mismatch,"에이드와 사과맛, 250ml 단서가 명확한 음용 상품 항목","에이드와 사과, 250ml 용량 단서가 명확하게 포함되어 있어 비알코올성 액상 음료로 분류함",True,data\categorized\hanaro\049_hanaro.json
054_hanaro.json,hanaro,5,P@제당갈색설탕1KG 1KG,P@제당갈색설탕1KG 1KG,식재료,기타,clear,"[""식재료""]",False,False,False,real_mismatch,설탕류 조미·제과 재료 항목,갈색설탕은 조리나 제과에 사용하는 기본 조미 재료이므로 식재료로 분류함,True,data\categorized\hanaro\054_hanaro.json
055_hanaro.json,hanaro,5,동원덴마크 요거밀단호박 85g*8,동원덴마크 요거밀단호박 85g*8,간식,간편식,ambiguous,"[""간식"", ""식재료"", ""기타""]",False,False,False,real_mismatch,요거트 기반 기호식품으로 추정 가능한 항목,요거밀은 요거트 기반 제품으로 추정 가능하고 85g 소용량 다입 구성이라 간식성 소비가 강하다. 다만 상품명만으로 플레인 요거트류 식재료인지 디저트성 요거트인지 완전히 안정적이지 않아 간식으로 분류하되 ambiguous로 기록함,True,data\categorized\hanaro\055_hanaro.json
060_hanaro.json,hanaro,6,고래사어묵 고래바 3종세트 10g,고래사어묵 고래바 3종세트 10g,간편식,간식,clear,"[""간편식""]",False,False,False,real_mismatch,어묵바류 즉석 섭취·간편 조리식품 항목,어묵과 고래바 단서가 있어 바로 섭취하거나 간단 조리 가능한 어묵바류 가공식품으로 판단 가능하므로 간편식으로 분류함,True,data\categorized\hanaro\060_hanaro.json
061_hanaro.json,hanaro,1,영양판란(대) 30개 없음,영양판란(대) 30개 없음,식재료,기타,clear,"[""식재료""]",False,False,False,real_mismatch,계란류 기본 식재료 항목,판란과 30개 단서가 있어 계란류 식재료로 판단 가능하므로 식재료로 분류함,True,data\categorized\hanaro\061_hanaro.json
063_hanaro.json,hanaro,4,월동초,월동초,식재료,기타,clear,"[""식재료""]",False,False,False,real_mismatch,채소류 기본 식재료 항목,월동초는 조리나 반찬 구성에 사용하는 채소류 식재료이므로 식재료로 분류함,True,data\categorized\hanaro\063_hanaro.json
074_hanaro.json,hanaro,3,영양판란(대) 30개 없음,영양판란(대) 30개 없음,식재료,기타,clear,"[""식재료""]",False,False,False,real_mismatch,계란류 기본 식재료 항목,판란과 30개 단서가 있어 계란류 식재료로 판단 가능하므로 식재료로 분류함,True,data\categorized\hanaro\074_hanaro.json
