receipt_file,store,item_order,gt_name,pred_name,gt_category,pred_category,label_confidence,allowed_categories,strict_match,allowed_match,is_uncategorized,status,basis,reason,categorized_file_exists,categorized_path
002_costco.json,costco,8,GUESS MEN JEANS,GUESS MEN JEANS,기타,기타,clear,"[""기타""]",True,True,False,strict_correct,"GS1/KAN 의류·패션잡화 계열, 본 연구의 핵심 식품·생활소비재 분석 범위 밖 항목",JEANS가 명시된 남성 의류 상품이므로 기타로 분류함,True,data\categorized\costco\002_costco.json
004_costco.json,costco,1,KS VFGFTARLE 5 5,KS VFGFTARLE 5 5,기타,기타,unknown,"[""기타""]",True,True,False,strict_correct,상품명 OCR 훼손 및 영문 축약 중심 상품명,상품명 대부분이 영문 축약 또는 OCR 훼손 형태라 상품군을 안정적으로 판단하기 어렵다. 본 연구의 보수적 GT 기준에 따라 외부 지식 기반 추론을 배제하고 기타로 분류함,True,data\categorized\costco\004_costco.json
004_costco.json,costco,2,명령모짜렐라핫도,명령모짜렐라핫도,간편식,간편식,ambiguous,"[""간편식"", ""간식""]",True,True,False,strict_correct,"GS1/KAN 냉동조리식품 및 간편식 계열, COICOP Food 계열 참고",상품명은 OCR로 일부 훼손되었지만 할인 대상명 '명랑모짜핫도 그PP' 문맥상 모짜렐라 핫도그로 해석 가능하다. 핫도그는 간단 조리 후 식사 대체 또는 간편식으로 섭취 가능하므로 간편식으로 우선 매핑함,True,data\categorized\costco\004_costco.json
004_costco.json,costco,3,한우물새우볶음밥,한우물새우볶음밥,간편식,간편식,clear,"[""간편식""]",True,True,False,strict_correct,"GS1/KAN 즉석·냉동조리식품 계열, COICOP ready-made food 계열 참고",새우볶음밥은 조리 완료 또는 간단 가열 후 식사로 섭취하는 냉동·즉석식품 성격이 명확하므로 간편식으로 분류함,True,data\categorized\costco\004_costco.json
004_costco.json,costco,4,KS토스카노EV00,KS토스카노EV00,기타,기타,unknown,"[""기타"", ""식재료""]",True,True,False,strict_correct,브랜드명 및 영문 축약 중심 상품명으로 외부 상품 지식 의존성이 높은 항목,"상품명만으로는 식용유, 소스, 가공식품 등 구체 상품군을 안정적으로 확정하기 어렵다. 'EV00'가 특정 식재료 계열 단서일 가능성은 있으나 일반 상품명 기준으로 명확하지 않으므로 기타로 분류함",True,data\categorized\costco\004_costco.json
004_costco.json,costco,5,미국냉장부채살팩,미국냉장부채살팩,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고",냉장 부채살은 육류 원재료로 조리 또는 식사 준비에 사용하는 식품이므로 식재료로 분류함,True,data\categorized\costco\004_costco.json
004_costco.json,costco,6,코다리냉면,코다리냉면,간편식,간편식,ambiguous,"[""간편식"", ""식재료""]",True,True,False,strict_correct,"GS1/KAN 냉장·냉동 간편식 및 면류 계열, COICOP ready-made food 계열 참고","냉면은 면류 식재료로 볼 수도 있으나, 상품명에 '코다리냉면'이라는 완성 메뉴명이 직접 나타나므로 식사 대체성이 강한 간편식으로 우선 매핑함",True,data\categorized\costco\004_costco.json
004_costco.json,costco,7,초밥&롤콤보,초밥&롤콤보,간편식,간편식,clear,"[""간편식""]",True,True,False,strict_correct,"GS1/KAN 조리 완료 식품 및 즉석식품 계열, COICOP ready-made food 계열 참고",초밥과 롤은 조리 완료 상태로 바로 식사로 섭취하는 상품이므로 간편식으로 분류함,True,data\categorized\costco\004_costco.json
004_costco.json,costco,8,프리미엄회덮밥,프리미엄회덮밥,간편식,간편식,clear,"[""간편식""]",True,True,False,strict_correct,"GS1/KAN 조리 완료 식품 및 즉석식품 계열, COICOP ready-made food 계열 참고",회덮밥은 조리 완료된 식사형 상품으로 바로 섭취 가능한 간편식 성격이 명확하므로 간편식으로 분류함,True,data\categorized\costco\004_costco.json
004_costco.json,costco,9,천도복숭아,,간편식,,clear,"[""간편식""]",False,False,False,missing_pred,"GS1/KAN 조리 완료 식품 및 즉석식품 계열, COICOP ready-made food 계열 참고",회덮밥은 조리 완료된 식사형 상품으로 바로 섭취 가능한 간편식 성격이 명확하므로 간편식으로 분류함,True,data\categorized\costco\004_costco.json
005_costco.json,costco,1,호주LA갈 비2.5K,호주LA갈 비2.5K,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고",상품명에 LA갈비가 명시되어 있어 육류 원재료로 판단 가능하다. OCR로 공백이 일부 분리되었지만 상품군 판단에는 영향이 없으므로 식재료로 분류함,True,data\categorized\costco\005_costco.json
005_costco.json,costco,2,호주LA갈비2.5K,호주LA갈비2.5K,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고",LA갈비는 조리 또는 식사 준비에 사용하는 육류 원재료이므로 식재료로 분류함,True,data\categorized\costco\005_costco.json
005_costco.json,costco,3,자연산 홍새우,자연산 홍새우,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선·냉동 수산물 계열, COICOP Food 계열 참고",홍새우는 조리 또는 식사 준비에 사용하는 수산물 원재료이므로 식재료로 분류함,True,data\categorized\costco\005_costco.json
005_costco.json,costco,4,자연산 홍새우,자연산 홍새우,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선·냉동 수산물 계열, COICOP Food 계열 참고","동일 상품이 별도 item row로 반복 등장한 경우이며, 홍새우는 수산물 원재료이므로 식재료로 분류함",True,data\categorized\costco\005_costco.json
005_costco.json,costco,5,호주LA갈비2.5K,호주LA갈비2.5K,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고","동일 상품이 별도 item row로 반복 등장한 경우이며, LA갈비는 육류 원재료이므로 식재료로 분류함",True,data\categorized\costco\005_costco.json
006_costco.json,costco,1,훼타치 즈465G,훼타치 즈465G,식재료,기타,clear,"[""식재료""]",False,False,False,real_mismatch,"GS1/KAN 유제품 및 치즈류, COICOP Food 계열 참고","상품명은 OCR 공백이 일부 있으나 '훼타치즈'로 해석 가능하며, 치즈는 조리 또는 식사 구성에 사용하는 유제품이므로 식재료로 분류함",True,data\categorized\costco\006_costco.json
006_costco.json,costco,2,샤또몽페라레드,샤또몽페라레드,기타,주류,unknown,"[""기타"", ""주류""]",False,True,False,allowed_mismatch,브랜드명·제품명 중심 상품명으로 외부 주류 지식 의존성이 높은 항목,"상품명상 와인일 가능성은 있으나, '와인', '맥주', '주류' 등 명시적 카테고리 단서가 없다. 본 연구의 보수적 GT 기준에서는 브랜드 지식 기반 추론을 피하므로 기타로 분류하되, 주류 혼동 가능성은 기록함",True,data\categorized\costco\006_costco.json
006_costco.json,costco,3,엘로우테일 CAB,엘로우테일 CAB,기타,주류,unknown,"[""기타"", ""주류""]",False,True,False,allowed_mismatch,브랜드명·영문 축약 중심 상품명으로 외부 브랜드 지식 의존성이 높은 항목,"상품명만으로는 소비 목적을 안정적으로 판단하기 어렵고, CAB 역시 외부 와인 지식이 있어야 해석 가능하다. 따라서 기타로 분류하되 주류 혼동 가능성은 기록함",True,data\categorized\costco\006_costco.json
006_costco.json,costco,4,꽁떼 디깜삐아노,꽁떼 디깜삐아노,기타,기타,unknown,"[""기타"", ""주류""]",True,True,False,strict_correct,외국어 제품명 중심 상품명으로 외부 브랜드·상품 지식 의존성이 높은 항목,"상품명 자체만으로 식품, 주류, 생활용품 등 소비 카테고리를 명확히 판단하기 어렵다. 본 연구의 보수적 GT 기준에 따라 기타로 분류하되, 주류 가능성은 allowed_categories에 기록함",True,data\categorized\costco\006_costco.json
006_costco.json,costco,5,허브 6종,허브 6종,식재료,기타,clear,"[""식재료""]",False,False,False,real_mismatch,"GS1/KAN 채소·향신 채소 및 조리 재료 계열, COICOP Food 계열 참고",허브는 조리 또는 음식 준비에 사용하는 식재료 성격이 명확하므로 식재료로 분류함,True,data\categorized\costco\006_costco.json
008_costco.json,costco,1,씨없는 수박2호,씨없는 수박2호,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선 과일류, COICOP Food 계열 참고",수박은 신선 과일류로 상품명만으로 식품 원재료 성격이 명확하므로 식재료로 분류함,True,data\categorized\costco\008_costco.json
008_costco.json,costco,2,리코타&파스타,리코타&파스타,간편식,기타,ambiguous,"[""간편식"", ""식재료""]",False,False,False,real_mismatch,"GS1/KAN 즉석·냉장 조리식품 또는 샐러드/파스타류, COICOP ready-made food 계열 참고","리코타와 파스타가 결합된 완성 메뉴형 상품명으로 보이며, 단순 면류 재료보다 바로 섭취 가능한 식사형 상품 가능성이 높아 간편식으로 우선 매핑함",True,data\categorized\costco\008_costco.json
008_costco.json,costco,3,CP치킨텐더1.5KG,CP치킨텐더1.5KG,간편식,간편식,clear,"[""간편식""]",True,True,False,strict_correct,"GS1/KAN 냉동조리식품 및 간편식 계열, COICOP ready-made food 계열 참고",치킨텐더는 조리·가열 후 바로 섭취하는 냉동 조리식품 성격이 명확하므로 간편식으로 분류함,True,data\categorized\costco\008_costco.json
008_costco.json,costco,4,궁돼지불백,궁돼지불백,간편식,간편식,clear,"[""간편식""]",True,True,False,strict_correct,"GS1/KAN 양념육·조리육 및 간편식 계열, COICOP ready-made food 계열 참고","돼지불백은 양념·조리된 식사형 육류 상품으로, 원육보다는 간단 조리 후 반찬 또는 식사로 섭취하는 간편식 성격이 강함",True,data\categorized\costco\008_costco.json
008_costco.json,costco,5,락토프리우유2.3L,락토프리우유2.3L,음료,음료,clear,"[""음료""]",True,True,False,strict_correct,"COICOP Non-alcoholic beverages 계열, 본 연구의 우유류 음료 매핑 기준",우유류 전체는 정상 기준 변경에 따라 식재료가 아니라 비알코올 액상 음용 제품인 음료로 분류함,True,data\categorized\costco\008_costco.json
008_costco.json,costco,6,스퀴즈드레몬,스퀴즈드레몬,음료,기타,ambiguous,"[""음료"", ""식재료""]",False,False,False,real_mismatch,"GS1/KAN 과채 음료 또는 농축 과즙류, COICOP Non-alcoholic beverages 및 Food 계열 참고","상품명만으로 레몬즙/레몬주스인지 조리용 레몬 원액인지 경계가 있으나, '스퀴즈드' 표현상 착즙 음료 또는 음용 가능한 레몬 주스 성격이 강하므로 음료로 우선 매핑함",True,data\categorized\costco\008_costco.json
008_costco.json,costco,7,골드오차드견과,골드오차드견과,기타,간식,unknown,"[""기타"", ""간식""]",False,True,False,allowed_mismatch,브랜드명·제품명 결합 및 상품명 훼손 가능성이 있는 항목,"상품명에 '견과' 단서가 있으나 전체 상품명이 브랜드명과 결합되어 있고 구체 상품군을 안정적으로 판단하기 어렵다. 본 연구의 보수적 GT 기준에서는 외부 상품 지식이나 할인 대상명(TRAIL MIX)에 과도하게 의존하지 않기 위해 기타로 분류하되, 간식 혼동 가능성은 기록함",True,data\categorized\costco\008_costco.json
008_costco.json,costco,8,양념 돼지갈비,양념 돼지갈비,간편식,식재료,ambiguous,"[""간편식"", ""식재료""]",False,True,False,allowed_mismatch,"GS1/KAN 양념육·가공육 및 조리 준비 식품 계열, COICOP Food 및 ready-made food 계열 참고",돼지갈비 원육이 아니라 '양념' 처리가 된 상품이므로 단순 식재료보다 조리 준비가 완료된 반찬형 간편식 성격이 강해 간편식으로 우선 매핑함,True,data\categorized\costco\008_costco.json
009_costco.json,costco,1,안지크롱다운,안지크롱다운,기타,기타,clear,"[""기타""]",True,True,False,strict_correct,"GS1/KAN 의류·패션잡화 계열, 본 연구의 핵심 식품·생활소비재 분석 범위 밖 항목","다운 의류 상품으로 식재료, 간편식, 간식, 음료, 주류, 생활용품에 해당하지 않으므로 기타로 분류함",True,data\categorized\costco\009_costco.json
009_costco.json,costco,2,손질매생이1KG,손질매생이1KG,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선·냉동 수산물 및 해조류 계열, COICOP Food 계열 참고","매생이는 조리 또는 식사 준비에 사용하는 해조류 식재료이며, '손질' 표현은 전처리 상태를 의미하므로 식재료로 분류함",True,data\categorized\costco\009_costco.json
009_costco.json,costco,3,지연산 홍새우,지연산 홍새우,식재료,식재료,ambiguous,"[""식재료"", ""기타""]",True,True,False,strict_correct,"GS1/KAN 신선·냉동 수산물 계열, COICOP Food 계열 참고",상품명에 OCR 훼손이 있으나 '홍새우'가 명확하게 남아 있어 수산물 원재료로 판단 가능하다. 다만 '지연산'은 '자연산'의 OCR 오류로 보이므로 라벨 신뢰도는 ambiguous로 기록함,True,data\categorized\costco\009_costco.json
009_costco.json,costco,4,호주LA갈 비2.5K,호주LA갈 비2.5K,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고",상품명에 LA갈비가 명시되어 있어 육류 원재료로 판단 가능하다. OCR로 공백이 일부 분리되었지만 상품군 판단에는 영향이 없으므로 식재료로 분류함,True,data\categorized\costco\009_costco.json
009_costco.json,costco,5,호주LA갈비2.5K,호주LA갈비2.5K,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고","동일 상품이 별도 item row로 반복 등장한 경우이며, LA갈비는 조리 또는 식사 준비에 사용하는 육류 원재료이므로 식재료로 분류함",True,data\categorized\costco\009_costco.json
009_costco.json,costco,6,미국산아롱사태팩,,식재료,,clear,"[""식재료""]",False,False,False,missing_pred,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고","동일 상품이 별도 item row로 반복 등장한 경우이며, LA갈비는 조리 또는 식사 준비에 사용하는 육류 원재료이므로 식재료로 분류함",True,data\categorized\costco\009_costco.json
009_costco.json,costco,7,오리슬라이스1KG,,식재료,,clear,"[""식재료""]",False,False,False,missing_pred,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고","동일 상품이 별도 item row로 반복 등장한 경우이며, LA갈비는 조리 또는 식사 준비에 사용하는 육류 원재료이므로 식재료로 분류함",True,data\categorized\costco\009_costco.json
009_costco.json,costco,8,생굴 (소) 600G,,식재료,,clear,"[""식재료""]",False,False,False,missing_pred,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고","동일 상품이 별도 item row로 반복 등장한 경우이며, LA갈비는 조리 또는 식사 준비에 사용하는 육류 원재료이므로 식재료로 분류함",True,data\categorized\costco\009_costco.json
009_costco.json,costco,9,블루베리510G,,식재료,,clear,"[""식재료""]",False,False,False,missing_pred,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고","동일 상품이 별도 item row로 반복 등장한 경우이며, LA갈비는 조리 또는 식사 준비에 사용하는 육류 원재료이므로 식재료로 분류함",True,data\categorized\costco\009_costco.json
010_costco.json,costco,1,국산돈뒷다리도매,국산돈뒷다리도매,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고",국산 돈 뒷다리는 돼지고기 원육으로 조리 또는 식사 준비에 사용하는 축산물 식재료이므로 식재료로 분류함,True,data\categorized\costco\010_costco.json
010_costco.json,costco,2,KS VEGETABLE 5.5,KS VEGETABLE 5.5,기타,식재료,unknown,"[""기타"", ""식재료""]",False,True,False,allowed_mismatch,영문 브랜드·제품명 중심 상품명으로 상품군 식별이 불안정한 항목,"VEGETABLE이라는 단서가 있으나 전체 상품명이 영문 축약형이고 구체적으로 채소, 냉동식품, 가공식품 중 무엇인지 안정적으로 판단하기 어렵다. 본 연구의 보수적 GT 기준에 따라 기타로 분류하되, 식재료 혼동 가능성은 기록함",True,data\categorized\costco\010_costco.json
010_costco.json,costco,3,순살고등어,순살고등어,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선·냉동 수산물 계열, COICOP Food 계열 참고",순살고등어는 조리 또는 식사 준비에 사용하는 수산물 원재료 성격이 명확하므로 식재료로 분류함,True,data\categorized\costco\010_costco.json
010_costco.json,costco,4,한우물새우볶음밥,한우물새우볶음밥,간편식,간편식,clear,"[""간편식""]",True,True,False,strict_correct,"GS1/KAN 즉석·냉동조리식품 계열, COICOP ready-made food 계열 참고",새우볶음밥은 조리 완료 또는 간단 가열 후 식사로 섭취하는 냉동·즉석식품 성격이 명확하므로 간편식으로 분류함,True,data\categorized\costco\010_costco.json
010_costco.json,costco,5,KS LOW-SODIUM BA,KS LOW-SODIUM BA,기타,기타,unknown,"[""기타""]",True,True,False,strict_correct,영문 축약 및 상품명 훼손으로 소비 목적 판단이 어려운 항목,"상품명이 영문 축약 형태이고 'BA'만으로는 식품, 음료, 생활용품 등 구체 상품군을 판단하기 어렵다. 외부 상품 지식에 의존하지 않는 보수적 GT 기준에 따라 기타로 분류함",True,data\categorized\costco\010_costco.json
011_costco.json,costco,1,KS 무염 믹스넛,KS 무염 믹스넛,간식,간식,ambiguous,"[""간식"", ""식재료""]",True,True,False,strict_correct,"GS1/KAN 견과류 및 스낵류, COICOP Food 계열 참고","믹스넛은 견과류로 조리 재료로도 사용 가능하지만, 상품명상 무염 믹스넛은 일반적으로 간식성 섭취 목적이 강하므로 간식으로 우선 매핑함",True,data\categorized\costco\011_costco.json
011_costco.json,costco,2,낙지볶음 밥300GX5,낙지볶음 밥300GX5,간편식,간편식,clear,"[""간편식""]",True,True,False,strict_correct,"GS1/KAN 즉석·냉동조리식품 계열, COICOP ready-made food 계열 참고",낙지볶음밥은 조리 완료 또는 간단 가열 후 식사로 섭취하는 식사형 상품이므로 간편식으로 분류함,True,data\categorized\costco\011_costco.json
011_costco.json,costco,3,연어,연어,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선·냉장·냉동 수산물 계열, COICOP Food 계열 참고",연어는 조리 또는 식사 준비에 사용하는 수산물 원재료로 판단되므로 식재료로 분류함,True,data\categorized\costco\011_costco.json
012_costco.json,costco,1,유기농곤드레밥,유기농곤드레밥,간편식,간편식,clear,"[""간편식""]",True,True,False,strict_correct,"GS1/KAN 즉석·냉동조리식품 및 간편식 계열, COICOP ready-made food 계열 참고",곤드레밥은 조리 완료 또는 간단 가열 후 식사로 섭취하는 밥류 상품으로 판단되므로 간편식으로 분류함,True,data\categorized\costco\012_costco.json
012_costco.json,costco,2,낙지볶음 밥300GX5,낙지볶음 밥300GX5,간편식,간편식,clear,"[""간편식""]",True,True,False,strict_correct,"GS1/KAN 즉석·냉동조리식품 계열, COICOP ready-made food 계열 참고",낙지볶음밥은 조리 완료 또는 간단 가열 후 식사로 섭취하는 식사형 상품이므로 간편식으로 분류함,True,data\categorized\costco\012_costco.json
013_costco.json,costco,1,LEGO DUPLO 10978,LEGO DUPLO 10978,기타,기타,clear,"[""기타""]",True,True,False,strict_correct,"GS1/KAN 완구·취미용품 계열, 본 연구의 핵심 식품·생활소비재 분석 범위 밖 항목","LEGO DUPLO는 완구 상품으로 식재료, 간편식, 간식, 음료, 주류, 생활용품에 직접 해당하지 않으므로 기타로 분류함",True,data\categorized\costco\013_costco.json
013_costco.json,costco,2,파인애플슬라이스,파인애플슬라이스,식재료,기타,ambiguous,"[""식재료"", ""간식""]",False,False,False,real_mismatch,"GS1/KAN 과일 및 가공 과일류, COICOP Food 계열 참고","파인애플 슬라이스는 바로 섭취 가능한 과일 형태이지만, 본 연구 기준에서는 가공·손질 과일류를 식사 구성 재료 성격의 식재료로 우선 매핑함",True,data\categorized\costco\013_costco.json
013_costco.json,costco,3,손질두절가자미,손질두절가자미,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선·냉동 수산물 계열, COICOP Food 계열 참고",손질 가자미는 조리 또는 식사 준비에 사용하는 수산물 원재료 성격이 명확하므로 식재료로 분류함,True,data\categorized\costco\013_costco.json
013_costco.json,costco,4,딸기 1 박스(1KG),딸기 1 박스(1KG),식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선 과일류, COICOP Food 계열 참고",딸기는 신선 과일류로 상품명만으로 식품 원재료 성격이 명확하므로 식재료로 분류함,True,data\categorized\costco\013_costco.json
013_costco.json,costco,5,EZN지퍼백135매,EZN지퍼백135매,생활용품,생활용품,clear,"[""생활용품""]",True,True,False,strict_correct,"GS1/KAN 주방·생활 소모품 계열, COICOP Household goods 계열 참고",지퍼백은 식품 보관 및 생활에 사용하는 주방·생활 소모품이므로 생활용품으로 분류함,True,data\categorized\costco\013_costco.json
013_costco.json,costco,6,일회용장갑 600CT,일회용장갑 600CT,생활용품,생활용품,clear,"[""생활용품""]",True,True,False,strict_correct,"GS1/KAN 위생·생활 소모품 계열, COICOP Household goods 계열 참고",일회용 장갑은 위생 및 주방 작업에 사용하는 생활용품 성격이 명확하므로 생활용품으로 분류함,True,data\categorized\costco\013_costco.json
013_costco.json,costco,7,테팔프라이팬2P,테팔프라이팬2P,생활용품,기타,clear,"[""생활용품""]",False,False,False,real_mismatch,"GS1/KAN 주방용품 계열, COICOP Household goods 계열 참고",프라이팬은 조리에 사용하는 주방 기구이므로 생활용품으로 분류함,True,data\categorized\costco\013_costco.json
013_costco.json,costco,8,동물복지란60개,동물복지란60개,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 계란 및 신선 식품 계열, COICOP Food 계열 참고",계란은 조리 또는 식사 준비에 사용하는 기본 식재료 성격이 명확하므로 식재료로 분류함,True,data\categorized\costco\013_costco.json
013_costco.json,costco,9,프리미엄우유2.3L,프리미엄우유2.3L,음료,음료,clear,"[""음료""]",True,True,False,strict_correct,"COICOP Non-alcoholic beverages 계열, 본 연구의 우유류 음료 매핑 기준",우유류 전체는 정상 기준 변경에 따라 식재료가 아니라 비알코올 액상 음용 제품인 음료로 분류함,True,data\categorized\costco\013_costco.json
013_costco.json,costco,10,저지방&칼슘우유,저지방&칼슘우유,음료,음료,clear,"[""음료""]",True,True,False,strict_correct,"COICOP Non-alcoholic beverages 계열, 본 연구의 우유류 음료 매핑 기준",저지방 우유 역시 우유류 전체 음료 매핑 기준에 따라 음료로 분류함,True,data\categorized\costco\013_costco.json
013_costco.json,costco,11,미국냉장등심덧살,미국냉장등심덧살,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선 축산물 계열, COICOP Food 계열 참고",냉장 등심덧살은 조리 또는 식사 준비에 사용하는 육류 원재료이므로 식재료로 분류함,True,data\categorized\costco\013_costco.json
013_costco.json,costco,12,카라카라 오렌지,카라카라 오렌지,식재료,기타,clear,"[""식재료""]",False,False,False,real_mismatch,"GS1/KAN 신선 과일류, COICOP Food 계열 참고",오렌지는 신선 과일류로 상품명만으로 식품 원재료 성격이 명확하므로 식재료로 분류함,True,data\categorized\costco\013_costco.json
013_costco.json,costco,13,자연산 홍새우,자연산 홍새우,식재료,식재료,clear,"[""식재료""]",True,True,False,strict_correct,"GS1/KAN 신선·냉동 수산물 계열, COICOP Food 계열 참고",홍새우는 조리 또는 식사 준비에 사용하는 수산물 원재료이므로 식재료로 분류함,True,data\categorized\costco\013_costco.json
